"id_men","culture_label","superficie","production_kg"
2705,"Mil",1,800
2706,"Pastèque",0.6,1750.5
2707,"Arachide",2.7416,1800
2708,"Mil",0.294,154.203
2709,"Arachide",5.5,2200
2709,"Mil",1,400
2709,"Niébé",0.5,500
2710,"Arachide",2,200
2710,"Mil",2,500
2711,"Mil",0.5,50
2712,"Arachide",2,700
2713,"Mais",0.5,200
2713,"Sorgho",2,1800
2714,"Arachide",5,1300
2714,"Mil",3,850
2715,"Mil",0.3,100
2716,"Arachide",0.5,402
2716,"Mais",0.25,276
2716,"Sorgho",0.5,260
2717,"Arachide",1.6155,800
2717,"Mil",0.6391,450
2717,"Sorgho",0.5999,200
2718,"Riz",0.25,250
2719,"Arachide",1,200
2719,"Mil",2,900
2719,"Niébé",1,60
2719,"Riz",0.4,30
2719,"Sorgho",0.5,80
2720,"Mais",2.5273,1020
2720,"Sorgho",2.5273,500
2721,"Arachide",3,1400
2721,"Mil",1,700
2722,"Sorgho",0.23,0
2723,"Arachide",1.5,0
2723,"Mil",1.5,690
2723,"Niébé",0.7,126
2724,"Niébé",0.3,18
2725,"Arachide",4,1000
2725,"Mil",2,600
2725,"Pastèque",1,2833.75
2725,"Sorgho",1,150
2726,"Arachide",2,1000
2726,"Mais",1,200
2726,"Mil",1,800
2727,"Arachide",6,600
2727,"Mil",2,500
2728,"Arachide",3,1500
2728,"Mil",2,1500
2729,"Arachide",4,1200
2729,"Mais",2,50
2729,"Mil",3,300
2730,"Arachide",2,2090
2730,"Coton",1,1400
2730,"Mais",3,2100
2730,"Sorgho",2,1150
2731,"Riz",0.95,350
2732,"Mil",0.7315,600
2733,"Arachide",3,1200
2733,"Mais",1,400
2733,"Mil",2,300
2734,"Arachide",1.25,300
2734,"Niébé",0.85,69
2735,"Arachide",2,2000
2735,"Fonio",0.5,500
2735,"Mais",2.5,1200
2736,"Arachide",1.5,1500
2736,"Riz",0.5,900
2737,"Arachide",1,250
2737,"Mil",0.52,150
2737,"Niébé",0.56,70
2738,"Arachide",0.5,485
2738,"Mais",0.25,311
2739,"Riz",0.8,900
2740,"Niébé",0.5,125
2741,"Arachide",12,2800
2741,"Mil",8,2000
2741,"Niébé",0.7,80
2742,"Arachide",2,800
2742,"Mais",1,100
2742,"Mil",2,250
2742,"Riz",1,450
2743,"Mil",0.5,100
2744,"Arachide",3,1000
2744,"Mais",1,150
2744,"Mil",1,200
2745,"Riz",0.5,1750
2746,"Niébé",0.3,75
2746,"Sorgho",0.4705,100
2747,"Arachide",2,250
2747,"Mil",1,300
2748,"Arachide",1,300
2748,"Mil",1,250
2749,"Riz",0.5,750
2750,"Niébé",0.1875,15
2751,"Coton",0.75,0
2751,"Mais",0.75,150
2751,"Mil",0.5,375
2751,"Sorgho",1.5,870
2752,"Mil",0.93,200
2752,"Sorgho",0.2852,250
2753,"Arachide",3,2700
2753,"Mil",3,2000
2753,"Sorgho",2,850
2754,"Arachide",1.5,1000
2754,"Mil",3,2000
2754,"Niébé",0.5,50
2754,"Sorgho",1,1000
2755,"Arachide",1,500
2755,"Mil",1,700
2756,"Arachide",1,500
2756,"Mil",2,800
2756,"Niébé",1,250
2756,"Sorgho",1,400
2757,"Arachide",1.6431,280
2757,"Niébé",0.0236,12
2758,"Arachide",0.904522557580225,300
2758,"Mais",0.949367088607595,150
2758,"Mil",0.75,150
2758,"Sorgho",0.333333333333333,50
2759,"Arachide",1.9,760
2759,"Mais",1.6,150
2759,"Riz",0.54,120
2760,"Mil",0.1605,84.18225
2761,"Arachide",1,400
2761,"Mil",2.5,500
2761,"Pastèque",1,10000
2762,"Mais",3,200
2762,"Riz",4,1800
2762,"Sésame",3,1200
2763,"Mais",2,1800
2763,"Mil",2,1930
2763,"Sorgho",0.5,450
2764,"Arachide",1.5,2000
2764,"Riz",1.5,1500
2765,"Riz",0.4,1400
2766,"Arachide",0.25,175
2766,"Mais",0.25,250
2767,"Arachide",0.75,530
2767,"Mais",0.6,668
2767,"Sorgho",0.75,610
2768,"Arachide",5,800
2768,"Mil",5,2000
2768,"Niébé",2,150
2769,"Arachide",1.25,950
2769,"Fonio",1,850
2770,"Arachide",1,350
2770,"Niébé",1,300
2771,"Arachide",1,300
2771,"Mil",1,800
2772,"Arachide",4,1542.98414442274
2772,"Mais",2,500
2772,"Mil",4,2100
2772,"Niébé",2,600
2773,"Mais",3,650
2773,"Mil",3,600
2773,"Sorgho",3,620
2774,"Arachide",2,250
2774,"Mil",1.5,350
2774,"Niébé",0.5,20
2775,"Arachide",3,1000
2775,"Mil",11,700
2775,"Niébé",2,700
2776,"Arachide",1.5,1500
2776,"Mil",1,800
2776,"Riz",1.5,1200
2777,"Riz",0.1163,200
2778,"Arachide",3,1100
2778,"Mais",1,500
2778,"Mil",3,1500
2779,"Riz",0.5,1750
2780,"Arachide",1,200
2780,"Mil",3,400
2780,"Niébé",1,50
2780,"Pastèque",1,718
2781,"Arachide",4,2500
2781,"Mais",0.5,300
2781,"Mil",3,1500
2781,"Pastèque",0.5,300
2782,"Arachide",5,5000
2782,"Mais",0.5,200
2782,"Mil",4,1900
2783,"Arachide",2,1500
2785,"Arachide",1,610
2785,"Mais",1.5,765
2785,"Riz",0.5,0
2785,"Sorgho",2,1300
2786,"Arachide",1.5,100
2786,"Mil",1,200
2787,"Mil",3,900
2787,"Niébé",0.4,70
2788,"Arachide",2,845
2788,"Mil",3,850
2789,"Arachide",1,300
2789,"Mais",1,250
2789,"Mil",2,400
2789,"Sorgho",1,90
2790,"Mais",1.5,650
2790,"Mil",2,680
2791,"Arachide",0.23,50
2791,"Sorgho",0.5,150
2792,"Mil",1,1500
2792,"Patate douce",1,5300
2792,"Riz",1,700
2793,"Riz",0.6,2100
2794,"Mil",2,450
2795,"Riz",1,800
2796,"Mais",0.5,150
2796,"Mil",1,350
2796,"Niébé",0.5,40
2796,"Pastèque",1,1295
2796,"Riz",1,500
2797,"Arachide",1,80
2797,"Mil",1,150
2798,"Mil",2,230
2799,"Arachide",1.5,300
2799,"Mil",3,600
2799,"Sorgho",0.5,50
2800,"Mais",2,1237.5
2800,"Sorgho",2,1536.62182361734
2801,"Mil",0.5,100
2802,"Niébé",0.5,100
2803,"Riz",0.23222,264.856849303737
2804,"Arachide",1,350
2804,"Mil",2,770
2804,"Sorgho",2,300
2805,"Arachide",7,3000
2805,"Niébé",0.5,150
2805,"Pastèque",0.5,1416.875
2806,"Arachide",7,1330
2806,"Mil",2,400
2807,"Mil",2,100
2808,"Arachide",1,330
2808,"Coton",0.5,0
2808,"Mais",0.75,180
2808,"Sorgho",0.5,120
2809,"Arachide",4,5000
2809,"Mais",1,1000
2809,"Mil",2.5,1200
2810,"Arachide",3,500
2810,"Mil",1,500
2810,"Pastèque",1,4667
2811,"Arachide",1,400
2811,"Mais",0.5,40
2811,"Niébé",0.5,200
2812,"Arachide",0.5,200
2812,"Mais",0.5,100
2812,"Mil",1,350
2812,"Niébé",0.5,30
2813,"Riz",0.7137,750
2814,"Mais",0.34,200
2815,"Mais",1,150
2815,"Mil",1,400
2816,"Niébé",1,100
2817,"Arachide",6,2000
2817,"Mil",3,1200
2817,"Sorgho",2,650
2818,"Arachide",1,700
2818,"Mil",2,700
2818,"Niébé",1,80
2819,"Mil",1,300
2820,"Arachide",0.6756,300
2820,"Mil",1.2167,650
2821,"Arachide",4,1500
2821,"Mil",2,800
2822,"Arachide",3,150
2822,"Mil",4,1200
2822,"Niébé",1,100
2823,"Arachide",0.2,200
2823,"Sorgho",0.12,92.1973094170404
2824,"Mil",2,800
2825,"Arachide",2.5,300
2825,"Mil",5,150
2825,"Niébé",0.3,150
2826,"Mais",1,300
2826,"Mil",1,700
2827,"Arachide",1,530
2827,"Mil",2,980
2828,"Arachide",1,400
2828,"Mil",2,1300
2829,"Arachide",1,500
2829,"Mais",1,600
2829,"Mil",1,900
2830,"Arachide",2,800
2830,"Mil",2,600
2830,"Niébé",1,50
2830,"Sorgho",1,200
2831,"Mil",0.5,300
2832,"Mil",2.5,1500
2832,"Sorgho",3.25,1700
2833,"Arachide",2,950
2834,"Arachide",0.5,25
2834,"Mil",1.5,377
2835,"Arachide",2.9369,2300
2836,"Mil",2,680
2836,"Niébé",1,200
2836,"Riz",2,780
2837,"Arachide",1.5,1300
2837,"Mais",1,700
2837,"Riz",1,800
2838,"Arachide",6,400
2838,"Mais",1,200
2838,"Sorgho",1,200
2839,"Bissap",1,200
2839,"Mil",3,2800
2839,"Niébé",1,50
2840,"Riz",0.42621,486.110747316105
2841,"Arachide",3,5520
2841,"Mais",1.5,150
2841,"Mil",4,2000
2842,"Arachide",13,4000
2842,"Mais",1,200
2842,"Mil",5,1000
2842,"Niébé",1,100
2843,"Arachide",6,0
2843,"Mil",5,300
2844,"Arachide",2.5,250
2844,"Mil",2,380
2845,"Arachide",1.5,1225
2845,"Mais",1.5,2670
2846,"Arachide",1,250
2846,"Niébé",1,150
2847,"Arachide",1,100
2847,"Mais",1,400
2847,"Mil",1,150
2848,"Arachide",1,800
2848,"Manioc",1,600
2848,"Mil",1,600
2850,"Arachide",3.25,150
2850,"Mais",1,0
2850,"Mil",2.25,825
2850,"Riz",0.86,0
2851,"Arachide",8,4000
2851,"Mil",3,1000
2851,"Sorgho",2,500
2852,"Arachide",2,1000
2852,"Mil",1,100
2853,"Arachide",2.5,300
2853,"Mil",1.5,180
2854,"Mil",0.2,50
2855,"Arachide",2,750
2855,"Niébé",0.5,150
2856,"Mais",1,650
2856,"Mil",1,950
2856,"Sorgho",3,2500
2857,"Arachide",3,1000
2857,"Mil",2,350
2858,"Arachide",0.5,250
2858,"Mil",1,300
2859,"Arachide",4,1800
2859,"Mais",3,720
2859,"Mil",3,800
2860,"Riz",0.5,250
2861,"Riz",0.4,50
2862,"Arachide",1.5,1200
2862,"Mil",1,700
2862,"Riz",1.5,1300
2863,"Arachide",6,5000
2863,"Mais",3,2000
2863,"Mil",5,3000
2864,"Arachide",1,600
2864,"Mil",1,200
2865,"Niébé",1,50
2866,"Arachide",9,1500
2866,"Mil",5,800
2866,"Niébé",1,90
2867,"Riz",0.3,1050
2868,"Aubergine",1,400
2868,"Mil",1,100
2869,"Arachide",2,1200
2869,"Mil",2,1400
2869,"Riz",2,550
2870,"Sorgho",0.5,0
2871,"Mil",2,734
2871,"Niébé",2,100
2872,"Arachide",1.8042,1600
2872,"Mais",0.6652,150
2872,"Mil",0.6322,400
2873,"Arachide",1,1000
2874,"Arachide",2,600
2874,"Mais",1,300
2874,"Mil",2,600
2875,"Arachide",1.683,950
2875,"Mais",0.041,50
2876,"Arachide",2,700
2876,"Mais",2,100
2876,"Mil",2,150
2877,"Mais",0.5,500
2877,"Sorgho",0.5,400
2878,"Arachide",0.4575,400
2878,"Pastèque",0.3311,1000
2879,"Arachide",4.0743,407.43
2879,"Manioc",1.6519,0
2879,"Mil",7,2100
2880,"Mil",4,1000
2881,"Arachide",1,250
2882,"Riz",2,12631.5789473684
2883,"Arachide",15,15000
2883,"Mais",5,1000
2883,"Mil",15,8000
2884,"Riz",1.45,750
2885,"Arachide",1.711,420
2885,"Mais",1.952,1060
2885,"Riz",0.096,45
2885,"Sorgho",0.5993,80
2886,"Sorgho",0.25,100
2887,"Arachide",2,2000
2887,"Mais",2,2000
2887,"Mil",2,500
2887,"Sorgho",1,100
2888,"Arachide",2,850
2888,"Mais",2,1200
2888,"Riz",2,530
2889,"Mais",2,600
2889,"Mil",2,950
2890,"Riz",2,2500
2891,"Niébé",1,0
2892,"Arachide",3,200
2893,"Arachide",4.5,2000
2893,"Mil",2.5,1250
2893,"Niébé",1,500
2894,"Chou pomme",0.25,3000
2895,"Arachide",1,1700
2895,"Mil",1,1000
2895,"Niébé",1,800
2896,"Arachide",2,300
2896,"Mais",1,100
2896,"Mil",2,300
2897,"Arachide",4.25,250
2897,"Mil",5.25,3000
2897,"Niébé",0.25,100
2898,"Mil",1,150
2899,"Riz",0.43,50
2900,"Arachide",2,250
2900,"Mais",2,200
2901,"Arachide",1,100
2901,"Riz",0.6,350
2902,"Arachide",2,800
2902,"Mais",1,100
2902,"Mil",3,500
2903,"Arachide",4.25,3120
2903,"Mais",3,630
2903,"Riz",0.75,240
2903,"Sorgho",1.75,560
2904,"Patate douce",1,5300
2904,"Riz",1,2000
2905,"Riz",0.17,61
2906,"Riz",1,1000
2907,"Riz",1,250
2908,"Arachide",2,300
2908,"Mil",2,400
2908,"Niébé",1,75
2909,"Arachide",3,1000
2909,"Mais",1,400
2909,"Mil",1.5,150
2910,"Arachide",5,10000
2910,"Mil",5,5000
2911,"Arachide",3,500
2911,"Sorgho",3,600
2912,"Arachide",1.5,1100
2912,"Mil",0.5,280
2912,"Riz",0.5,536.357991601894
2913,"Riz",0.3,1050
2914,"Riz",1,6315.78947368421
2915,"Mais",1,250
2916,"Arachide",1,800
2916,"Mil",1,800
2917,"Arachide",1.3,600
2917,"Mil",1,1000
2917,"Niébé",0.6,200
2918,"Arachide",1,500
2918,"Mais",1,400
2918,"Riz",0.5,200
2919,"Arachide",2,900
2919,"Mil",1,400
2919,"Niébé",1,200
2920,"Mil",1,400
2920,"Niébé",1,60
2921,"Arachide",4,3200
2921,"Mil",1.5609,2800
2921,"Sorgho",2.9726,1350
2922,"Arachide",2,1200
2922,"Mais",4.5,200
2922,"Mil",1.5,600
2923,"Arachide",2,2000
2923,"Mais",1,500
2924,"Arachide",1,125
2924,"Mil",2,1000
2925,"Arachide",7,900
2925,"Mil",1,800
2926,"Arachide",4,1000
2926,"Mil",4,500
2926,"Sésame",1,100
2927,"Mil",2,500
2927,"Sorgho",2,600
2928,"Arachide",0.2,61
2929,"Arachide",2,600
2929,"Mais",2,850
2930,"Riz",0.8,4500
2931,"Mil",2.7,200
2932,"Mil",1,250
2933,"Arachide",1.5,900
2933,"Mil",3,1500
2933,"Niébé",0.5,150
2934,"Arachide",1,500
2934,"Mil",1,800
2935,"Mais",0.5,300
2935,"Sorgho",1,550
2936,"Arachide",1,250
2936,"Mais",1,350
2936,"Sorgho",0.1,76.831091180867
2937,"Arachide",2,500
2937,"Mil",3,1000
2938,"Mais",0.5,206
2938,"Riz",0.5,178
2939,"Arachide",1,900
2939,"Mais",1,1600
2939,"Sorgho",0.5,450
2940,"Arachide",1.5,1400
2940,"Mais",1,600
2940,"Riz",1,700
2941,"Arachide",2,400
2941,"Mais",1.5,250
2941,"Sorgho",2,550
2942,"Arachide",3,1500
2942,"Mil",3,850
2943,"Arachide",1,1050
2943,"Riz",1,1350
2944,"Arachide",1,2000
2944,"Mil",1,235
2944,"Sorgho",1,300
2945,"Arachide",0.25,125
2945,"Mais",0.75,1000
2946,"Arachide",0.25,150
2946,"Mil",0.75,450
2947,"Arachide",2,2650
2947,"Mais",2,1200
2947,"Mil",1.5,1200
2947,"Riz",1.5,1400
2947,"Sorgho",1,900
2948,"Mil",1,700
2948,"Niébé",1,65
2949,"Arachide",0.25,170
2949,"Mais",0.25,200
2949,"Mil",0.25,120
2949,"Riz",0.25,110
2950,"Niébé",1.5,100
2951,"Arachide",3,1400
2951,"Mil",1,550
2951,"Niébé",1,200
2951,"Pastèque",3,2100
2952,"Riz",0.6,3789.47368421053
2953,"Arachide",1,1100
2953,"Mais",1,1400
2954,"Arachide",4,1327.1
2954,"Mil",1,1000
2954,"Sorgho",1,1000
2955,"Arachide",0.5,250
2955,"Mais",0.5,150
2955,"Mil",1,500
2956,"Mais",0.02,20
2956,"Niébé",0.25,50
2956,"Pastèque",0.15,700
2957,"Arachide",1.5,730
2957,"Mais",0.75,220
2957,"Sorgho",0.75,340
2958,"Arachide",0.8,250
2958,"Mil",0.7,250
2959,"Tomate",0.4,3950
2960,"Arachide",3,600
2960,"Mais",1,400
2960,"Sorgho",1,450
2961,"Arachide",6,3000
2961,"Mil",4,2500
2961,"Sorgho",4,1000
2962,"Mil",1,300
2962,"Niébé",1,70
2963,"Mais",1,500
2963,"Mil",2,1300
2964,"Riz",0.5,30
2965,"Arachide",4,1800
2965,"Mais",1,200
2965,"Mil",4,490
2966,"Arachide",2,200
2966,"Mil",2,50
2967,"Arachide",5,5000
2968,"Arachide",2,400
2968,"Mais",2,1500
2968,"Mil",3,1400
2969,"Arachide",0.25,395
2969,"Mais",0.27,405
2969,"Riz",0.25,160
2970,"Sorgho",0.19,146
2971,"Mais",1,300
2971,"Mil",1,500
2972,"Riz",0.6757,650
2973,"Arachide",1,100
2973,"Riz",0.9,150
2974,"Riz",0.17,183
2975,"Riz",0.95,6000
2976,"Arachide",3,2400
2976,"Mais",2,750
2976,"Riz",0.5,350
2977,"Arachide",0.5,50
2977,"Mil",2,50
2978,"Arachide",0.83,100
2978,"Mil",1.25,1100
2978,"Niébé",0.26,30
2979,"Arachide",1,600
2979,"Mil",1,700
2980,"Arachide",2.5,2500
2980,"Mil",2,1200
2981,"Arachide",2,1500
2981,"Mil",1,650
2982,"Arachide",4,200
2983,"Arachide",2,1400
2983,"Riz",2,1200
2984,"Arachide",9,7000
2984,"Mil",6,300
2985,"Arachide",0.4,50
2985,"Mil",4,200
2985,"Niébé",0.25,45
2986,"Arachide",2,650
2986,"Mais",0.5,200
2986,"Mil",1.2,600
2987,"Arachide",0.6,0
2987,"Gombo",0.25,200
2987,"Niébé",0.55,0
2988,"Arachide",5,700
2988,"Mais",2,1700
2988,"Mil",5,2000
2989,"Arachide",1,500
2989,"Mil",2,700
2989,"Sorgho",2,1000
2990,"Niébé",1,500
2991,"Arachide",0.22,90
2991,"Mais",0.08,70
2992,"Arachide",6,200
2992,"Niébé",4,200
2993,"Mais",0.5,200
2993,"Mil",0.25,200
2993,"Sorgho",0.25,100
2995,"Riz",1,6315.78947368421
2996,"Mil",1,600
2997,"Arachide",1,50
2997,"Mil",2,100
2998,"Arachide",1,500
2998,"Mil",1,200
2998,"Sorgho",1,100
2999,"Oignon",0.3,300
3000,"Arachide",4,1600
3000,"Mil",4,1600
3000,"Niébé",0.5,75
3001,"Mais",1,1125
3002,"Mais",4,850
3002,"Mil",4,950
3003,"Arachide",1,500
3003,"Mil",1,450
3003,"Niébé",0.5,40
3004,"Arachide",4,3100
3004,"Mais",1,350
3004,"Mil",5,7000
3005,"Arachide",0.5,400
3005,"Mais",1,1300
3006,"Arachide",0.4,250
3006,"Mais",0.4,200
3007,"Arachide",4,2000
3007,"Mais",5,2000
3007,"Mil",2.99999990844727,1000
3007,"Sorgho",3,1000
3008,"Arachide",5,900
3008,"Mil",2,0
3009,"Arachide",3,1500
3009,"Mil",2,300
3010,"Riz",1,800
3011,"Arachide",1,200
3011,"Riz",0.5,80
3013,"Arachide",6,3000
3013,"Mil",2.5,900
3013,"Sorgho",1.5,300
3013,"Sésame",2,500
3014,"Arachide",8.0587,3760
3014,"Mais",3.3361,1950
3014,"Mil",2.1522,660
3014,"Riz",0.9192,350
3014,"Sorgho",0.8326,400
3015,"Arachide",0.4,350
3015,"Mais",0.8,900
3016,"Arachide",2,3100
3016,"Mais",2,650
3016,"Mil",1,450
3017,"Arachide",10,6000
3017,"Mais",2,200
3017,"Mil",4,2000
3018,"Arachide",2,1300
3018,"Mil",2,0
3019,"Arachide",2.5,1100
3019,"Mil",3,500
3020,"Arachide",2.3921,2350
3020,"Mais",0.8893,1050
3020,"Mil",1.0024,890
3021,"Mais",0.5,450
3021,"Sorgho",0.5,650
3022,"Arachide",1,800
3022,"Mil",4,1500
3023,"Arachide",2,700
3023,"Mil",2,300
3023,"Niébé",0.5,100
3024,"Arachide",8,5150
3024,"Mais",6,2400
3024,"Sorgho",3,750
3025,"Arachide",1.5,700
3026,"Arachide",3.3,300
3026,"Mil",1.6,800
3027,"Riz",0.4006,500
3028,"Arachide",2,3000
3028,"Mais",1.5,1000
3028,"Riz",1.5,850
3029,"Riz",0.5,400
3030,"Arachide",1,300
3030,"Mil",1,150
3031,"Mil",1.5,1100
3031,"Riz",1.5,1300
3032,"Arachide",1.5,858
3032,"Mil",1,600
3032,"Niébé",0.015,3
3032,"Sorgho",0.35,150
3033,"Arachide",1.5,700
3033,"Bissap",0.1,5
3033,"Mil",1,1000
3033,"Niébé",0.2,200
3034,"Arachide",12,2300
3034,"Mil",18,2900
3035,"Arachide",1,50
3035,"Mil",3,300
3036,"Mil",1.5,200
3037,"Arachide",4,1200
3037,"Mil",7,1600
3038,"Arachide",0.5,200
3038,"Mais",1,600
3038,"Mil",2,700
3038,"Sorgho",1,400
3039,"Arachide",2,600
3039,"Mil",0.5,0
3039,"Niébé",1.5,300
3040,"Sorgho",0.5,100
3041,"Arachide",1,700
3041,"Mais",1,520
3041,"Riz",1,350
3042,"Arachide",8,3000
3042,"Mil",4,1000
3043,"Arachide",0.5,100
3043,"Mil",0.5,200
3043,"Niébé",0.5,25
3044,"Arachide",2,1000
3044,"Mil",2,1000
3044,"Niébé",1,500
3045,"Arachide",1,200
3045,"Niébé",0.5,400
3046,"Mil",0.899999972534181,300
3046,"Sorgho",0.470588235294118,100
3047,"Arachide",19,25000
3047,"Mil",4,2000
3048,"Arachide",2,800
3048,"Mil",2.5,2000
3049,"Arachide",2,250
3049,"Mais",2,500
3050,"Arachide",1,200
3050,"Mil",1,300
3051,"Bissap",1,70
3052,"Riz",0.5,350
3052,"Sésame",1,350
3053,"Arachide",1,2000
3053,"Mais",1,1000
3053,"Mil",1,2000
3054,"Arachide",1,100
3054,"Bissap",3,300
3054,"Mil",3,1300
3054,"Niébé",0.5,400
3055,"Arachide",2,2000
3055,"Mais",0.5,210
3055,"Mil",1,120
3055,"Riz",1,700
3056,"Arachide",1,500
3056,"Mil",1,400
3057,"Arachide",2,750
3057,"Mil",3,400
3058,"Arachide",2,500
3058,"Bissap",0.25,20
3058,"Mil",2,550
3058,"Niébé",0.25,100
3059,"Arachide",3,2600
3059,"Riz",2,800
3060,"Riz",0.5,3157.8947368421
3061,"Arachide",8.5,4250
3061,"Mais",7,3500
3061,"Mil",6,2400
3062,"Arachide",2,200
3062,"Mil",3,200
3063,"Gombo",0.3,0
3064,"Arachide",2.2406,210
3064,"Mil",3.0006,980
3064,"Niébé",0.5138,62
3065,"Arachide",2,600
3065,"Mais",1,100
3065,"Mil",2,300
3066,"Arachide",2,500
3066,"Mil",1,100
3067,"Arachide",3,6000
3067,"Mil",5,3500
3068,"Arachide",3,1500
3068,"Mais",3,700
3069,"Arachide",2.25,1360
3069,"Mais",2,490
3069,"Sorgho",1,627
3070,"Mais",1,400
3070,"Riz",1,790
3071,"Arachide",1,300
3071,"Mil",1,360
3071,"Niébé",2,800
3072,"Arachide",2.65,550
3072,"Mil",1.638,160
3073,"Arachide",2,2400
3073,"Riz",1,800
3074,"Arachide",4,1200
3074,"Mais",1,200
3074,"Mil",2,300
3074,"Sorgho",1,150
3075,"Arachide",0.5,700
3075,"Fonio",0.5,800
3075,"Mais",1,1100
3076,"Arachide",5,2000
3076,"Mais",2,400
3076,"Mil",1,50
3076,"Sorgho",1,100
3077,"Arachide",2.5,1500
3077,"Mil",2,1200
3078,"Arachide",10,1700
3078,"Mil",6,1800
3079,"Arachide",1,1200
3079,"Mais",1,1400
3080,"Arachide",1.5,500
3080,"Mil",1.5,3000
3080,"Niébé",0.5,75
3081,"Riz",0.25168,287.05181221585
3082,"Arachide",1,500
3082,"Mais",1,500
3082,"Mil",1,1000
3082,"Niébé",1,200
3083,"Arachide",3,2100
3084,"Arachide",1,740
3084,"Mais",0.5,260
3084,"Sorgho",1.5,450
3085,"Arachide",8,4000
3085,"Mil",6,2000
3085,"Niébé",0.5,250
3086,"Arachide",0.2518,250
3086,"Mais",0.3545,200
3086,"Sorgho",0.6746,300
3087,"Riz",0.35,399.189980433675
3088,"Arachide",2,850
3088,"Mais",1,700
3088,"Mil",2,600
3089,"Riz",1.21,500
3090,"Arachide",2,300
3090,"Mais",2,600
3090,"Mil",2,1000
3091,"Arachide",4,2100
3091,"Mais",3,1500
3091,"Mil",3,1300
3091,"Sésame",2,400
3092,"Riz",0.9,5684.21052631579
3093,"Arachide",3,1500
3093,"Mil",3,1500
3094,"Arachide",1,300
3094,"Mil",1,350
3094,"Niébé",0.5,75
3095,"Mais",0.75,900
3096,"Arachide",3,780
3096,"Mais",2,0
3096,"Mil",2,0
3096,"Niébé",3,285
3097,"Riz",0.25,40
3098,"Arachide",4,900
3098,"Mais",1,2000
3098,"Mil",1.5,2000
3099,"Arachide",7,4000
3099,"Mil",9,4000
3099,"Niébé",3,200
3100,"Arachide",4,100
3100,"Mil",4,400
3100,"Niébé",3,200
3101,"Arachide",2,1000
3101,"Mil",4,2000
3101,"Niébé",2,1000
3102,"Mais",1,300
3102,"Mil",3,100
3103,"Arachide",3,1500
3103,"Mais",1,100
3103,"Mil",3,800
3103,"Sorgho",2,500
3104,"Riz",0.25,450
3105,"Arachide",0.75,25
3105,"Mil",2,150
3106,"Niébé",0.4,33
3107,"Mais",0.2986,100
3108,"Arachide",1.19188,537
3108,"Riz",0.66174,754.742793291943
3109,"Arachide",0.5,240
3109,"Mais",0.25,310
3109,"Sorgho",1,480
3110,"Arachide",0.5,200
3110,"Riz",0.5,150
3110,"Sorgho",1,640
3111,"Arachide",1,200
3111,"Mil",1,250
3112,"Mil",2,850
3113,"Arachide",2,200
3113,"Mil",5,1610
3113,"Niébé",1.25,100
3114,"Arachide",1,60
3114,"Mil",2,500
3114,"Niébé",1,70
3115,"Arachide",2,300
3115,"Mil",4,1000
3116,"Mil",2,100
3116,"Niébé",7,700
3116,"Sorgho",7,300
3117,"Arachide",3,4000
3117,"Mais",1,250
3117,"Mil",3,600
3118,"Arachide",2.5,2000
3118,"Niébé",1,150
3119,"Riz",0.25,480
3120,"Riz",0.2557,450
3121,"Arachide",6,4100
3121,"Mais",3,1500
3121,"Mil",2.5,2000
3121,"Sorgho",1.5,700
3121,"Sésame",1,200
3122,"Mil",4,658
3122,"Sorgho",4,500
3123,"Mil",2.5,1200
3123,"Sorgho",1.25,600
3124,"Mais",0.5,490
3124,"Riz",0.19,180
3125,"Arachide",2,850
3125,"Riz",0.5,178
3125,"Sorgho",3,1440
3126,"Arachide",2.5,3000
3126,"Mil",2.5,500
3126,"Niébé",1,150
3127,"Sorgho",0.5,50
3128,"Riz",0.2,160
3129,"Arachide",10,2000
3129,"Mil",2,2000
3129,"Niébé",7,2000
3130,"Arachide",0.75,25
3130,"Mil",1,300
3130,"Niébé",0.5,50
3131,"Arachide",3,2000
3131,"Mais",1,500
3131,"Mil",2,1500
3132,"Mil",3,1500
3133,"Arachide",2,100
3133,"Mil",2,100
3134,"Mais",1,540
3134,"Mil",2,1450
3134,"Sorgho",1,650
3135,"Arachide",2.5,1500
3136,"Arachide",1.5,1100
3136,"Mil",2.5,200
3136,"Niébé",0.5,50
3137,"Arachide",4,2500
3137,"Mil",3,2000
3137,"Niébé",1,400
3138,"Arachide",1,500
3138,"Mil",1,600
3138,"Niébé",1,160
3139,"Mais",0.125,59.125
3139,"Riz",2,3350
3140,"Arachide",1,150
3140,"Mil",2,200
3140,"Niébé",1,50
3141,"Mais",2,300
3141,"Mil",1.33333333333333,400
3142,"Arachide",3,450
3142,"Mil",3,1200
3142,"Niébé",1,40
3143,"Arachide",3,800
3143,"Mais",1,200
3144,"Riz",0.2,45
3145,"Niébé",2.5,660
3145,"Riz",0.5,1750
3146,"Arachide",5,750
3146,"Mil",7,2300
3146,"Niébé",3,175
3147,"Arachide",0.5,360
3147,"Mais",0.75,501
3147,"Manioc",0.5,1900
3147,"Sorgho",0.75,755
3148,"Sorgho",0.2383,100
3149,"Bissap",0.25,60
3149,"Gombo",0.35,150
3150,"Arachide",1,100
3150,"Mil",2,700
3151,"Arachide",2,450
3151,"Mil",2,250
3151,"Niébé",1.5,500
3152,"Arachide",2.5,200
3152,"Mil",4,2000
3153,"Arachide",1,1000
3155,"Arachide",1,275
